uuid,queryfn,resultfn,similarity,confidence
"84b21139-f618-4fa6-bf1b-817ff1085386","hyper::proto::h1::role::Server::encode_headers_with_original_case","hyper::proto::h1::role::Server::encode_headers_with_original_case","0.5033700067910062","220.92055768637272"
"84b21139-f618-4fa6-bf1b-817ff1085386","hyper::proto::h1::role::Server::encode_headers_with_original_case","hyper::proto::h1::role::encode","0.30494462019090945","97.79458968709876"
"65b7fd6a-9248-4e61-9e1b-d235f68207b2","hyper_util::rt::tokio::poll_read<tokio::net::tcp::stream::TcpStream>","hyper_util::rt::tokio::poll_read<tokio::net::tcp::stream::TcpStream>","0.9428494573011226","67.37534863257669"
"65b7fd6a-9248-4e61-9e1b-d235f68207b2","hyper_util::rt::tokio::poll_read<tokio::net::tcp::stream::TcpStream>","hyper::proto::h1::io::Buffered<hyper_util::rt::tokio::TokioIo<tokio::net::tcp::stream::TcpStream>,_hyper::proto::h1::encode::EncodedBuf<bytes::bytes::Bytes>>::poll_read_from_io<hyper_util::rt::tokio::TokioIo<tokio::net::tcp::stream::TcpStream>,_hyper::proto::h1::encode::EncodedBuf<bytes::bytes::Bytes>>","0.47623787369060405","37.06410276297255"
"65b7fd6a-9248-4e61-9e1b-d235f68207b2","hyper_util::rt::tokio::poll_read<tokio::net::tcp::stream::TcpStream>","alloc::vec::into_iter::drop<&str,_alloc::alloc::Global>","0.380338611439384","13.612449342946999"
"65b7fd6a-9248-4e61-9e1b-d235f68207b2","hyper_util::rt::tokio::poll_read<tokio::net::tcp::stream::TcpStream>","core::array::drop<tokio::runtime::time::wheel::level::Level>","0.3575317071440568","11.415058847464728"
"65b7fd6a-9248-4e61-9e1b-d235f68207b2","hyper_util::rt::tokio::poll_read<tokio::net::tcp::stream::TcpStream>","core::array::drop<tokio::util::linked_list::LinkedList<tokio::runtime::time::entry::TimerShared,_tokio::runtime::time::entry::TimerShared>>","0.3575317071440568","11.415058847464728"
"65b7fd6a-9248-4e61-9e1b-d235f68207b2","hyper_util::rt::tokio::poll_read<tokio::net::tcp::stream::TcpStream>","bytes::bytes::bytes_mut::BytesMut::extend_from_slice","0.33021291642145","20.382990443326193"
"65b7fd6a-9248-4e61-9e1b-d235f68207b2","hyper_util::rt::tokio::poll_read<tokio::net::tcp::stream::TcpStream>","bytes::bytes::bytes_mut::put_slice","0.33021291642145","20.382990443326193"
"65b7fd6a-9248-4e61-9e1b-d235f68207b2","hyper_util::rt::tokio::poll_read<tokio::net::tcp::stream::TcpStream>","h2::proto::streams::counts::Counts::inc_num_reset_streams","0.29986599942509506","11.386856077869304"
"65b7fd6a-9248-4e61-9e1b-d235f68207b2","hyper_util::rt::tokio::poll_read<tokio::net::tcp::stream::TcpStream>","bytes::bytes::bytes::Bytes::slice<core::ops::range::Range<usize>>","0.2891096887996511","13.710141035691702"
"65b7fd6a-9248-4e61-9e1b-d235f68207b2","hyper_util::rt::tokio::poll_read<tokio::net::tcp::stream::TcpStream>","bytes::bytes::bytes_mut::drop","0.28613397148404035","13.15751738086631"
"65b7fd6a-9248-4e61-9e1b-d235f68207b2","hyper_util::rt::tokio::poll_read<tokio::net::tcp::stream::TcpStream>","hyper::proto::h1::conn::Conn<hyper_util::rt::tokio::TokioIo<tokio::net::tcp::stream::TcpStream>,_bytes::bytes::Bytes,_hyper::proto::h1::role::Server>::set_flush_pipeline<hyper_util::rt::tokio::TokioIo<tokio::net::tcp::stream::TcpStream>,_bytes::bytes::Bytes,_hyper::proto::h1::role::Server>","0.27858565749014125","12.853233457672246"
