uuid,queryfn,resultfn,similarity,confidence
"1ab109d8-7789-4bfb-820f-c62b79e310ff","egg::egg::language::fmt<egg::pattern::ENodeOrVarParseError<egg::language::FromOpError>>","egg::egg::language::fmt<egg::language::FromOpError>","0.9999999999999999","18.88684737161034"
"1ab109d8-7789-4bfb-820f-c62b79e310ff","egg::egg::language::fmt<egg::pattern::ENodeOrVarParseError<egg::language::FromOpError>>","egg::egg::language::fmt<egg::pattern::ENodeOrVarParseError<egg::language::FromOpError>>","0.9999999999999999","18.88684737161034"
"0c58bb9f-af3a-4916-ac5f-88fe5fdb97bb","egg::egg::language::fmt<egg::language::FromOpError>","egg::egg::language::fmt<egg::language::FromOpError>","0.9999999999999999","18.88684737161034"
"8596c58e-3fe6-4c57-83b4-90ab9f2f2be2","egg::egg::main","egg::egg::main","1.0000000000000002","444.93122991354176"
"1c6a5d42-ee4e-4932-b16b-45d4d876f6fe","egg::egg::children","egg::egg::children","1.0","20.262765391423656"
"688ce0d8-131d-4108-a9f0-d1497ebbab32","egg::egg::children_mut","egg::egg::children","1.0","20.262765391423656"
"688ce0d8-131d-4108-a9f0-d1497ebbab32","egg::egg::children_mut","egg::egg::children_mut","1.0","20.262765391423656"
"7e62128f-bb1d-482f-997c-302d93439ff7","egg::egg::fmt","egg::egg::children","1.0","20.262765391423656"
"7e62128f-bb1d-482f-997c-302d93439ff7","egg::egg::fmt","egg::egg::children_mut","1.0","20.262765391423656"
"7e62128f-bb1d-482f-997c-302d93439ff7","egg::egg::fmt","egg::egg::fmt","1.0","20.262765391423656"
"49668fee-8b2e-487a-b8ec-87b0c66d3689","egg::egg::from_op","egg::egg::from_op","0.8259138411266331","88.9830110252904"
"b6172b4a-b5ce-40bf-9419-6c4d4f67b39c","egg::eclass::EClass<egg::SimpleLanguage,_()>::iter<egg::SimpleLanguage,_()>","alloc::vec::deref<egg::SimpleLanguage,_alloc::alloc::Global>","1.0000000000000002","24.631868432308842"
"b6172b4a-b5ce-40bf-9419-6c4d4f67b39c","egg::eclass::EClass<egg::SimpleLanguage,_()>::iter<egg::SimpleLanguage,_()>","alloc::vec::into_iter<egg::SimpleLanguage,_alloc::alloc::Global>","1.0000000000000002","24.631868432308842"
"b6172b4a-b5ce-40bf-9419-6c4d4f67b39c","egg::eclass::EClass<egg::SimpleLanguage,_()>::iter<egg::SimpleLanguage,_()>","alloc::vec::into_iter<egg::machine::ENodeOrReg<egg::SimpleLanguage>,_alloc::alloc::Global>","1.0000000000000002","24.631868432308842"
"b6172b4a-b5ce-40bf-9419-6c4d4f67b39c","egg::eclass::EClass<egg::SimpleLanguage,_()>::iter<egg::SimpleLanguage,_()>","alloc::vec::into_iter<egg::rewrite::Rewrite<egg::SimpleLanguage,_()>,_alloc::alloc::Global>","1.0000000000000002","24.631868432308842"
"b6172b4a-b5ce-40bf-9419-6c4d4f67b39c","egg::eclass::EClass<egg::SimpleLanguage,_()>::iter<egg::SimpleLanguage,_()>","egg::eclass::EClass<egg::SimpleLanguage,_()>::iter<egg::SimpleLanguage,_()>","1.0000000000000002","24.631868432308842"
"8846b3ad-f26d-473a-a4a0-1ce7cd86f5a3","egg::pattern::Pattern<egg::SimpleLanguage>::vars<egg::SimpleLanguage>","egg::pattern::Pattern<egg::SimpleLanguage>::vars<egg::SimpleLanguage>","0.46530508194233067","41.15762888151103"
"cd47736b-7cbc-4eb2-816d-96a2d66fe853","egg::pattern::apply_pat<egg::SimpleLanguage,_()>","egg::egraph::EGraph<egg::SimpleLanguage,_()>::add_instantiation_internal<egg::SimpleLanguage,_()>","0.31367546837382704","26.669348014605987"
"cd47736b-7cbc-4eb2-816d-96a2d66fe853","egg::pattern::apply_pat<egg::SimpleLanguage,_()>","egg::pattern::apply_pat<egg::SimpleLanguage,_()>","0.2854530509981359","20.12171877241025"
